views,comments,shares,likes,duration,captions,hashtags,created_at,created_day,created_month,created_year,tokenized_captions,filtered_captions,caption_length,split_hashtags
1461,147,139,137,8,Hahahahah ovviamente scherzo duetto con brancatoangelo,duetto,2020-04-16,Thursday,April,2020,"['Hahahahah', 'ovviamente', 'scherzo', 'duetto', 'con', 'brancatoangelo']","['Hahahahah', 'ovviamente', 'scherzo', 'duetto', 'con', 'brancatoangelo']",54,['duetto']
3143,223,1135,356,8,Taggate i vostri amici di giochi ps4 xbox foryoupage foryou,"ps4, xbox, foryoupage, foryou",2020-04-15,Wednesday,April,2020,"['Taggate', 'i', 'vostri', 'amici', 'di', 'giochi', 'ps4', 'xbox', 'foryoupage', 'foryou']","['Taggate', 'vostri', 'amici', 'di', 'giochi', 'ps4', 'xbox', 'foryoupage', 'foryou']",59,"['ps4', 'xbox', 'foryoupage', 'foryou']"
1338,106,237,146,9,Avete pure voi una sorellastra foryoupage foryou tiktok,"foryoupage, foryou, tiktok",2020-04-15,Wednesday,April,2020,"['Avete', 'pure', 'voi', 'una', 'sorellastra', 'foryoupage', 'foryou', 'tiktok']","['Avete', 'pure', 'voi', 'una', 'sorellastra', 'foryoupage', 'foryou', 'tiktok']",55,"['foryoupage', 'foryou', 'tiktok']"
5208,287,3636,634,15,Chi  il vostro rapper preferitoeminem foryoupage foryou ironic,"eminem, foryoupage, foryou, ironic",2020-04-14,Tuesday,April,2020,"['Chi', 'il', 'vostro', 'rapper', 'preferitoeminem', 'foryoupage', 'foryou', 'ironic']","['Chi', 'il', 'vostro', 'rapper', 'preferitoeminem', 'foryoupage', 'foryou', 'ironic']",62,"['eminem', 'foryoupage', 'foryou', 'ironic']"
3238,387,1001,326,8,Che serie state guardando in questo momentonopressure dragonballforyoupage,"nopressure, dragonball, foryoupage",2020-04-13,Monday,April,2020,"['Che', 'serie', 'state', 'guardando', 'in', 'questo', 'momentonopressure', 'dragonballforyoupage']","['Che', 'serie', 'state', 'guardando', 'questo', 'momentonopressure', 'dragonballforyoupage']",74,"['nopressure', 'dragonball', 'foryoupage']"
1317,126,248,13,5,Finir questa quarantenaciseicifai foyou quarantena,"ciseicifai, foyou, quarantena",2020-04-13,Monday,April,2020,"['Finir', 'questa', 'quarantenaciseicifai', 'foyou', 'quarantena']","['Finir', 'questa', 'quarantenaciseicifai', 'foyou', 'quarantena']",50,"['ciseicifai', 'foyou', 'quarantena']"
1411,74,157,16,10,coranavirus foyou foyoupage,"coranavirus, foyou, foyoupage",2020-04-11,Saturday,April,2020,"['coranavirus', 'foyou', 'foyoupage']","['coranavirus', 'foyou', 'foyoupage']",27,"['coranavirus', 'foyou', 'foyoupage']"
1255,125,104,111,8,foyou kisschallenge,"foyou, kisschallenge",2020-04-11,Saturday,April,2020,"['foyou', 'kisschallenge']","['foyou', 'kisschallenge']",19,"['foyou', 'kisschallenge']"
3378,98,232,472,11,Vi  mai successo foryoupage ps4 fortnite run,"foryoupage, ps4, fortnite, run",2020-04-10,Friday,April,2020,"['Vi', 'mai', 'successo', 'foryoupage', 'ps4', 'fortnite', 'run']","['Vi', 'mai', 'successo', 'foryoupage', 'ps4', 'fortnite', 'run']",44,"['foryoupage', 'ps4', 'fortnite', 'run']"
4602,332,856,58,15,Chi  pi tosto di loro  Scrivilo nei come nopressure foryoupage tosto,"nopressure, foryoupage, tosto",2020-04-10,Friday,April,2020,"['Chi', 'pi', 'tosto', 'di', 'loro', 'Scrivilo', 'nei', 'come', 'nopressure', 'foryoupage', 'tosto']","['Chi', 'pi', 'tosto', 'di', 'loro', 'Scrivilo', 'nei', 'come', 'nopressure', 'foryoupage', 'tosto']",68,"['nopressure', 'foryoupage', 'tosto']"
1900000,1439,4228,1919,8,Ti anno mai lasciato su whatsapp foryou whatsapp foryoupage,"foryou, whatsapp, foryoupage",2020-04-09,Thursday,April,2020,"['Ti', 'anno', 'mai', 'lasciato', 'su', 'whatsapp', 'foryou', 'whatsapp', 'foryoupage']","['Ti', 'anno', 'mai', 'lasciato', 'su', 'whatsapp', 'foryou', 'whatsapp', 'foryoupage']",59,"['foryou', 'whatsapp', 'foryoupage']"
4283,171,1343,277,5,foryoupage quarantena ps4 foryou,"foryoupage, quarantena, ps4, foryou",2020-04-08,Wednesday,April,2020,"['foryoupage', 'quarantena', 'ps4', 'foryou']","['foryoupage', 'quarantena', 'ps4', 'foryou']",32,"['foryoupage', 'quarantena', 'ps4', 'foryou']"
1449,103,296,146,15,Bruce lee mi fa un baffo foryoupage foryou ninja,"foryoupage, foryou, ninja",2020-04-08,Wednesday,April,2020,"['Bruce', 'lee', 'mi', 'fa', 'un', 'baffo', 'foryoupage', 'foryou', 'ninja']","['Bruce', 'lee', 'mi', 'fa', 'un', 'baffo', 'foryoupage', 'foryou', 'ninja']",48,"['foryoupage', 'foryou', 'ninja']"
1483,72,171,141,15,foryoupage tiktok,"foryoupage, tiktok",2020-04-07,Tuesday,April,2020,"['foryoupage', 'tiktok']","['foryoupage', 'tiktok']",17,"['foryoupage', 'tiktok']"
1882,178,195,146,8,foryoupage comic,"learnfromkhaby, learnontiktok",2020-04-07,Tuesday,April,2020,"['foryoupage', 'comic']","['foryoupage', 'comic']",16,"['learnfromkhaby', 'learnontiktok']"
1642,84,111,161,15,Vi  mai successomcdonalds mamma foryoupage viral,"mcdonalds, mamma, foryoupage, viral",2020-04-06,Monday,April,2020,"['Vi', 'mai', 'successomcdonalds', 'mamma', 'foryoupage', 'viral']","['Vi', 'mai', 'successomcdonalds', 'mamma', 'foryoupage', 'viral']",48,"['mcdonalds', 'mamma', 'foryoupage', 'viral']"
1487,85,226,147,10,playstation4 after foryoupage friends,"playstation4, after, foryoupage, friends",2020-04-06,Monday,April,2020,"['playstation4', 'after', 'foryoupage', 'friends']","['playstation4', 'foryoupage', 'friends']",37,"['playstation4', 'after', 'foryoupage', 'friends']"
136,125,116,101,10,robpezz trend viral music tiktoktaac,"trend, viral, music, tiktoktaac",2020-04-05,Sunday,April,2020,"['robpezz', 'trend', 'viral', 'music', 'tiktoktaac']","['robpezz', 'trend', 'viral', 'music', 'tiktoktaac']",36,"['trend', 'viral', 'music', 'tiktoktaac']"
1344,173,146,101,11,Ti sono piaciuti i miei scatti run photograhy,"run, photograhy",2020-04-05,Sunday,April,2020,"['Ti', 'sono', 'piaciuti', 'i', 'miei', 'scatti', 'run', 'photograhy']","['Ti', 'sono', 'piaciuti', 'miei', 'scatti', 'run', 'photograhy']",45,"['run', 'photograhy']"
8963,451,852,1105,15,migliaiadime clonesquad,"migliaiadime, clonesquad",2020-04-04,Saturday,April,2020,"['migliaiadime', 'clonesquad']","['migliaiadime', 'clonesquad']",23,"['migliaiadime', 'clonesquad']"
4727,202,555,629,15,nopressure DanceAwesome foryoupage,"nopressure, danceawesome, foryoupage",2020-04-04,Saturday,April,2020,"['nopressure', 'DanceAwesome', 'foryoupage']","['nopressure', 'DanceAwesome', 'foryoupage']",34,"['nopressure', 'danceawesome', 'foryoupage']"
2226,103,160,16,9,fyp foryoupage,"fyp, foryoupage",2020-04-03,Friday,April,2020,"['fyp', 'foryoupage']","['fyp', 'foryoupage']",14,"['fyp', 'foryoupage']"
2444,820,349,16,9,greenscreen,greenscreen,2020-04-03,Friday,April,2020,['greenscreen'],['greenscreen'],11,['greenscreen']
819,423,2182,1031,12,Pure i vostri fratelli fanno cos comedy mamma tiktok,"comedy, mamma, tiktok",2020-04-02,Thursday,April,2020,"['Pure', 'i', 'vostri', 'fratelli', 'fanno', 'cos', 'comedy', 'mamma', 'tiktok']","['Pure', 'vostri', 'fratelli', 'fanno', 'cos', 'comedy', 'mamma', 'tiktok']",52,"['comedy', 'mamma', 'tiktok']"
1300000,354,1615,1378,15,distorto,distorto,2020-04-02,Thursday,April,2020,['distorto'],['distorto'],8,['distorto']
821,316,2517,1012,12,distorto pescedaprile,"distorto, pescedaprile",2020-04-01,Wednesday,April,2020,"['distorto', 'pescedaprile']","['distorto', 'pescedaprile']",21,"['distorto', 'pescedaprile']"
1802,145,254,162,8,Mi consigliate un film horrornopressure foryou foryoupage italy tiktok featureme featureus halloween,"nopressure, foryou, foryoupage, italy, tiktok, featureme, featureus, halloween",2020-04-01,Wednesday,April,2020,"['Mi', 'consigliate', 'un', 'film', 'horrornopressure', 'foryou', 'foryoupage', 'italy', 'tiktok', 'featureme', 'featureus', 'halloween']","['Mi', 'consigliate', 'un', 'film', 'horrornopressure', 'foryou', 'foryoupage', 'italy', 'tiktok', 'featureme', 'featureus', 'halloween']",100,"['nopressure', 'foryou', 'foryoupage', 'italy', 'tiktok', 'featureme', 'featureus', 'halloween']"
1725,138,145,135,15,foryoupage comic,"learnfromkhaby, learnontiktok",2020-03-31,Tuesday,March,2020,"['foryoupage', 'comic']","['foryoupage', 'comic']",16,"['learnfromkhaby', 'learnontiktok']"
3506,138,521,373,15,comedy coronavirus scuolapandemia,"comedy, coronavirus, scuola, pandemia",2020-03-30,Monday,March,2020,"['comedy', 'coronavirus', 'scuolapandemia']","['comedy', 'coronavirus', 'scuolapandemia']",33,"['comedy', 'coronavirus', 'scuola', 'pandemia']"
